field_data_field_sirius_dispatch_hfe_until	InnoDB	115	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_dispatch_job	InnoDB	43296	3.5	11.6	utf8mb3_general_ci
field_data_field_sirius_dispatch_job_group	InnoDB	1	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_dispatch_job_nfcns	InnoDB	1	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_dispatch_job_status	InnoDB	319	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_dispatch_job_tags	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_dispatch_job_type	InnoDB	319	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_dispatch_job_types	InnoDB	7	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_dispatch_medium	InnoDB	111881	8.5	27.6	utf8mb3_general_ci
field_data_field_sirius_dispatch_roles	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_dispatch_sib_status	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_dispatch_status	InnoDB	43237	4.5	12.6	utf8mb3_general_ci
field_data_field_sirius_dispatch_type	InnoDB	43276	3.5	12.6	utf8mb3_general_ci
field_data_field_sirius_dob	InnoDB	72524	6.5	23.6	utf8mb3_general_ci
field_data_field_sirius_docret_key	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_docret_mode	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_dollar_amt	InnoDB	3432	0.2	0.7	utf8mb3_general_ci
field_data_field_sirius_domain	InnoDB	7356835	487.0	1395.1	utf8mb3_general_ci
field_data_field_sirius_edls_sheet_status	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_email	InnoDB	49816	6.5	18.5	utf8mb3_general_ci
field_data_field_sirius_emails	InnoDB	11	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_email_possible	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_event	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_events	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_event_prole	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_event_proles	InnoDB	31	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_event_pstatus	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_event_type	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_fastload_status	InnoDB	20027	2.5	6.4	utf8mb3_general_ci
field_data_field_sirius_feed_status	InnoDB	3614	0.3	1.0	utf8mb3_general_ci
field_data_field_sirius_gender	InnoDB	79423	6.5	25.6	utf8mb3_general_ci
field_data_field_sirius_gender_nota_calc	InnoDB	112376	8.5	27.6	utf8mb3_general_ci
field_data_field_sirius_gender_nota_val	InnoDB	1015	0.1	0.4	utf8mb3_general_ci
field_data_field_sirius_headshot	InnoDB	2	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_hour_type	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_id	InnoDB	125564	9.5	39.6	utf8mb3_general_ci
field_data_field_sirius_id2	InnoDB	33957	3.5	12.1	utf8mb3_general_ci
field_data_field_sirius_id3	InnoDB	78771	6.5	23.1	utf8mb3_general_ci
field_data_field_sirius_industry	InnoDB	65287	5.5	26.4	utf8mb3_general_ci
field_data_field_sirius_job_number	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_json	InnoDB	5246517	3826.0	1136.6	utf8mb3_general_ci
field_data_field_sirius_json_definition	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_lang	InnoDB	1329	0.2	0.5	utf8mb3_general_ci
field_data_field_sirius_ledger_account	InnoDB	3441	0.3	0.9	utf8mb3_general_ci
field_data_field_sirius_ledger_allocated	InnoDB	3441	0.3	0.9	utf8mb3_general_ci
field_data_field_sirius_ledger_category	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_letterhead_format	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_letter_content_type	InnoDB	13	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_log	InnoDB	0	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_log_handler	InnoDB	720652	46.6	151.9	utf8mb3_general_ci
field_data_field_sirius_member_active	InnoDB	14	0.0	0.1	utf8mb3_general_ci
field_data_field_sirius_member_status	InnoDB	69724	5.5	26.3	utf8mb3_general_ci
field_data_field_sirius_merchant_name	InnoDB	1835	0.2	0.6	utf8mb3_general_ci
field_data_field_sirius_message	InnoDB	1040504	163.8	212.0	utf8mb3_general_ci
