@timestamp,@message,@logStream,@logGroup
2026-08-21T15:21:38.950Z,  field rows: field_sirius_datetime=1 field_sirius_datetime_created=1 field_sirius_dollar_amt=1 field_sirius_domain=1 field_sirius_id=1 field_sirius_json=1 field_sirius_ledger_account=1 field_sirius_ledger_allocated=1 field_sirius_merchant_name=1 field_sirius_notes=1 field_sirius_payer=1 field_sirius_payment_status=1 field_sirius_payment_type=1,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:21:38.950Z,  timings: identityRead=26ms fieldRead=21ms stagingCallbacks=643ms,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:21:38.950Z,sirius_payment: sourceBefore=3605 sourceAfter=3605 scanned=3605 payloads=1 staged=3605 OK (768ms),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:21:38.286Z,  timings: identityRead=13ms fieldRead=0ms stagingCallbacks=60ms,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:21:38.286Z,sirius_employee: sourceBefore=457 sourceAfter=457 scanned=457 payloads=0 staged=457 OK (112ms),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:21:38.167Z,"daily bundle wave: sirius_employee, sirius_payment (concurrency=2)",run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:21:38.167Z,  field rows: field_grievance_shop=98 field_sirius_active=98 field_sirius_contact_relation=24 field_sirius_date_end=1 field_sirius_date_start=98 field_sirius_domain=98 field_sirius_json=85 field_sirius_notes=98 field_sirius_trust_benefit=98 field_sirius_trust_election=98 field_sirius_trust_subscriber=98 field_sirius_worker=98,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:21:38.167Z,  timings: identityRead=31864ms fieldRead=253ms stagingCallbacks=106114ms,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:21:38.167Z,sirius_trust_worker_benefit: sourceBefore=612929 sourceAfter=612929 scanned=612929 payloads=98 staged=612929 OK (141474ms),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:21:14.549Z,  progress sirius_trust_worker_benefit: identity-scanned=501000/612929 (81.7%) elapsed=120s rate=4175 rows/s eta=27s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:20:14.549Z,  progress sirius_trust_worker_benefit: identity-scanned=233000/612929 (38.0%) elapsed=60s rate=3883 rows/s eta=1m38s,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:19:15.159Z,  field rows: field_sirius_json=24 field_sirius_type=24,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:19:15.159Z,  timings: identityRead=6ms fieldRead=157ms stagingCallbacks=658ms,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:19:15.159Z,sirius_json_definition: sourceBefore=144 sourceAfter=144 scanned=144 payloads=24 staged=144 OK (885ms),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:19:14.257Z,"daily bundle wave: sirius_trust_worker_benefit, sirius_json_definition (concurrency=2)",run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:19:14.257Z,  field rows: field_grievance_shop=32 field_sirius_active=32 field_sirius_contact_relations=4 field_sirius_date_end=9 field_sirius_date_start=32 field_sirius_domain=32 field_sirius_trust_benefits=262 field_sirius_trust_policy=32 field_sirius_worker=32,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:19:14.257Z,  timings: identityRead=1632ms fieldRead=153ms stagingCallbacks=40262ms,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:19:14.257Z,sirius_trust_worker_election: sourceBefore=244506 sourceAfter=244506 scanned=244506 payloads=32 staged=244506 OK (43335ms),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:18:30.565Z,  timings: identityRead=3ms fieldRead=0ms stagingCallbacks=16ms,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:18:30.565Z,sirius_trust_benefit: sourceBefore=19 sourceAfter=19 scanned=19 payloads=0 staged=19 OK (33ms),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:18:30.524Z,"daily bundle wave: sirius_trust_benefit, sirius_trust_worker_election (concurrency=2)",run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:18:30.524Z,  timings: identityRead=8ms fieldRead=0ms stagingCallbacks=96ms,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:18:30.524Z,grievance_shop_contact: sourceBefore=570 sourceAfter=570 scanned=570 payloads=0 staged=570 OK (118ms),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:18:30.440Z,  timings: identityRead=3ms fieldRead=0ms stagingCallbacks=20ms,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:18:30.440Z,sirius_trust_provider: sourceBefore=13 sourceAfter=13 scanned=13 payloads=0 staged=13 OK (36ms),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:18:30.396Z,"daily bundle wave: grievance_shop_contact, sirius_trust_provider (concurrency=2)",run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:18:30.396Z,  field rows: field_sirius_active=4 field_sirius_contact=4 field_sirius_contact_alt=4 field_sirius_contact_reltype=4 field_sirius_count=4 field_sirius_date_start=4 field_sirius_domain=4,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:18:30.396Z,  timings: identityRead=232ms fieldRead=15ms stagingCallbacks=6417ms,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:18:30.395Z,sirius_contact_relationship: sourceBefore=35819 sourceAfter=35819 scanned=35819 payloads=4 staged=35819 OK (6866ms),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:18:23.320Z,  field rows: field_grievance_attachments=8 field_grievance_contract=4 field_sirius_active=4 field_sirius_domain=4 field_sirius_id=3 field_sirius_industry=4 field_sirius_json=4,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:18:23.319Z,  timings: identityRead=5ms fieldRead=59ms stagingCallbacks=86ms,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:18:23.319Z,grievance_shop: sourceBefore=252 sourceAfter=252 scanned=252 payloads=4 staged=252 OK (164ms),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:18:23.142Z,"daily bundle wave: sirius_contact_relationship, grievance_shop (concurrency=2)",run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:18:23.142Z,  field rows: field_sirius_address=83 field_sirius_address_accuracy=83 field_sirius_address_canon=88 field_sirius_address_county=83 field_sirius_address_geo=83 field_sirius_contact_tags=881 field_sirius_domain=88 field_sirius_email=59 field_sirius_json=88 field_sirius_lang=2 field_sirius_name=88 field_sirius_phone=85 field_sirius_phone_alt=3 field_sirius_source=46,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:18:23.142Z,  timings: identityRead=1117ms fieldRead=1391ms stagingCallbacks=32292ms,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:18:23.142Z,sirius_contact: sourceBefore=132211 sourceAfter=132211 scanned=132211 payloads=88 staged=132211 OK (35456ms),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:18:19.838Z,  field rows: field_sirius_aat=68 field_sirius_aat_required=68 field_sirius_address=64 field_sirius_contact=68 field_sirius_denorm_benefits=161 field_sirius_dispatch_asi=43 field_sirius_dispatch_eba=68 field_sirius_dispatch_medium=68 field_sirius_dob=68 field_sirius_domain=68 field_sirius_email=44 field_sirius_gender=43 field_sirius_gender_nota_calc=68 field_sirius_gender_nota_val=12 field_sirius_id=68 field_sirius_id2=2 field_sirius_id3=36 field_sirius_industry=70 field_sirius_json=64 field_sirius_member_status=70 field_sirius_name=68 field_sirius_phone=68 field_sirius_phone_alt=1 field_sirius_skills_availx=68 field_sirius_ssn=68,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:18:19.838Z,  timings: identityRead=850ms fieldRead=3650ms stagingCallbacks=26967ms,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:18:19.838Z,sirius_worker: sourceBefore=118726 sourceAfter=118726 scanned=118726 payloads=68 staged=118726 OK (32073ms),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:17:47.188Z,"daily bundle wave: sirius_contact, sirius_worker (concurrency=2)",run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:17:47.188Z,"  vocabularies: {""grievance_types"":47,""grievance_log_types"":39,""grievance_document_types"":37,""grievance_shift"":4,""grievance_job_classification"":4,""grievance_work_status"":3,""grievance_alert_types"":13,""sirius_dispatch_job_type"":10,""sirius_worker_dispatch_status"":3,""sirius_work_status"":14,""sirius_skill"":161,""grievance_contract_clause_tags"":3,""sirius_dispatch_job_tags"":1,""grievance_contact_types"":11,""sirius_event_participant_role"":5,""sirius_event_participant_status"":15,""grievance_contract_section_tags"":6,""sirius_dispatch_sib"":6,""sirius_event_type"":3,""grievance_assignee_notes"":2,""grievance_broughtby"":2,""sirius_hour_type"":16,""grievance_category"":16,""grievance_status"":23,""sirius_ledger_type"":5,""grievance_settlement_tags"":1,""sirius_trust_benefit_type"":9,""sirius_industry"":4,""sirius_contact_relationship_types"":10,""sirius_gender"":9,""sirius_trust_election_type"":4,""grievance_department"":1,""sirius_contact_tags"":97,""grievance_remedies"":32,""grievance_outcome"":3,""sirius_payment_type"":8,""sirius_member_status"":7,""grievance_tags"":2}",run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:17:47.188Z,terms: sourceBefore=636 sourceAfter=636 scanned=636 staged=636 OK (699ms),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:17:46.410Z,"field catalog: source=field_config, bundles with fields=56",run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:17:45.955Z,sirius_employer_payperiod: DOCUMENTED SKIP reason=employer_payperiod_workflow_state s1=18493 (ruled DROP — see docs/n3-employer-payperiod-drop.md),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:17:43.257Z,[db] driver=neon (serverless/WebSocket),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:17:43.245Z,[db] Target database: ep-delicate-frog-aflo0zan.c-2.us-west-2.aws.neon.tech/neondb (from EXTERNAL_DATABASE_URL),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:17:40.317Z,[sync] stage: re-staging from S1 …,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:17:40.317Z,[sync] app write fence: ACQUIRED after 0s — reads stay online; writes and background work defer until release,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:17:40.284Z,[sync] app write fence: waiting for in-flight app mutations to finish …,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:17:40.093Z,"[sync] parity months: 2025-06, 2026-08 (open-span month = 2026-08)",run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:17:40.093Z,[sync] open-end horizon: 2026-08 (current LA month — advances per sync),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:17:40.092Z,[sync] mode=daily profile=production dryRun=false skipStage=false keepGoing=false,run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:17:40.092Z,[sync] target: ep-delicate-frog-aflo0zan.c-2.us-west-2.aws.neon.tech/neondb (from EXTERNAL_DATABASE_URL),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:17:40.069Z,[db] driver=neon (serverless/WebSocket),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:17:40.059Z,[db] Target database: ep-delicate-frog-aflo0zan.c-2.us-west-2.aws.neon.tech/neondb (from EXTERNAL_DATABASE_URL),run/migration/96caf5e4c66e42d3b3220447ccf7361d,142403088251:/sirius-migration
2026-08-21T15:16:03.950Z,[fence-preflight] hold complete (timeout); releasing,run/migration/c2f6ed0d4f304e7594858fba350e82cf,142403088251:/sirius-migration
