BPS Employee ID,Worker ID,Original Bargaining Unit ID
178427,ea73200e-bb7e-4d0e-9ad1-c374c0c68e70,NULL
178470,8e5af197-98dc-4928-8cc9-fc39ab08d532,NULL
178490,5295607e-222d-438b-b118-94577573fb15,NULL
178511,9a13c2a7-ca74-489f-b7c1-22d91d0a8e99,NULL
178803,7523536e-5285-4b91-b9fc-29d37b84ea7e,NULL
178834,866bb2d4-17f1-48e8-ab7b-e54b17e255ab,NULL
179652,4c0912a8-b16e-468f-b11c-061081d7a435,NULL
179898,71952891-20b0-40b5-becf-8272d931a058,NULL
179926,a769ee8a-4281-4697-a0f9-761ed3c1ac0b,NULL
179938,74339045-b236-45a1-9941-bbd39896593d,NULL
180061,98356a66-437a-4ca3-90c6-d1871892e2b7,NULL
180064,92396061-ebc9-4c55-b3f7-b50d97d0f071,NULL
180223,9eca9222-d98b-4101-972c-2ba2e0156489,NULL
180228,d8e4c068-8b58-41d3-9759-e0a80e8c876d,NULL
180229,d861e2fe-fb67-435b-a8d3-c8d0a90f2a04,NULL
180232,ff9b586f-3ebd-4405-8718-b9b858302967,NULL
180259,f5a7b3eb-055d-4a53-b9b6-358ead52411a,NULL
180321,7674f1a7-7509-4b3b-8ed1-455901d57b32,NULL
180931,09adb7ad-3fe7-4242-af52-22eca93b961d,NULL
181000,ae7d566e-f042-45a5-b69a-51a0ab17aae6,NULL
181121,a7b308b9-d0b9-4617-b34c-bc82b2a040d0,NULL
181136,2464ee7d-eaac-46f4-93bd-442dd8798537,NULL
181155,6e5eee9b-c3f3-4932-9950-282e3f047223,NULL
181428,6b04937b-f73f-4bc4-8f51-38aad00dd5ed,NULL
181580,70cc512c-2a45-45da-9432-6205352661a1,NULL
181669,c95364b5-4678-4910-a7ef-81b06a2bcac7,NULL
181768,4387c96d-e8e0-4edc-be24-6762838a49d5,NULL
181828,793ca502-705d-48c7-8de0-eef015ec6266,NULL
181922,f1380778-3878-4788-97a9-1cef6132aece,NULL
181931,70740cef-b380-4219-b37d-420a873fc29c,NULL
182526,164f5d60-f5f4-4d68-9e76-41929c7b9341,NULL
182587,933873ae-9cfb-42b3-8979-c9ae08aee638,NULL
182849,6a52596d-aae3-4a57-8c58-46abad9554ab,NULL
182974,b363afe9-5321-4857-8c7d-3aabb4685d3a,NULL
183383,5a43c490-b2b1-4af7-8b78-63ce554b84e1,NULL
184040,1db7275a-bb42-4f40-a13a-5c508b060eb6,NULL
184050,73f05d5d-05d3-49ec-bd78-a93758473424,NULL
184360,e7976717-675c-499b-9505-681f4b1052b9,NULL
184361,e221a521-e9aa-483e-9a85-c86f16b1b20d,NULL
184366,4041fd4f-2a95-4017-8b84-badfa1bb399f,NULL
184462,848b370b-4ea8-4248-a4e5-3883daa2354e,NULL
184464,4447ae6e-e318-4efc-8cee-726fcfbf3369,NULL
184662,2b0e71c0-f7d3-4cbf-8ac8-c0eadc1c12ca,NULL
184690,6765f698-ac3a-4225-8952-13cab676ffdc,NULL
184728,ed4f9b6a-809e-463d-bebd-9ba4672f46b4,NULL
184732,5f4282f8-f80b-45f7-93bf-5ad2bfc1a21b,NULL
184813,0b6d125b-d6bb-4b24-aa15-c540f5ba72c1,NULL
184814,28ee5b84-121a-4a38-a440-a5b40cef95c5,NULL
184816,83120e51-98f0-42e6-9539-c87a4491aa3c,NULL
184934,2fdedae3-9efe-4809-a287-fe4eea3e6e47,NULL
185183,b9bf8d68-96aa-4449-9bb8-9e91d1d146ca,NULL
185188,09a96c1d-f2f7-4513-a996-587b04351ec5,NULL
185189,567f25c8-ba01-4e9c-abdb-6ec564d8b546,NULL
185225,cd3267f9-19b5-407d-8054-5d069ae41af7,NULL
185261,b4507981-bcd3-4c77-87e2-ab0a7a0185b5,NULL
185306,eccfa431-69da-4f92-b166-203451df2d82,NULL
185374,ffb282c7-103d-4fb3-b6a3-82743629614c,NULL
185486,77b7b919-e860-4763-996c-ce3fc7359de0,NULL
185699,d99a9910-95b8-4491-bada-1d672b254d6c,NULL
185815,d8d9c781-e734-4b5d-8766-ee6202e13da9,NULL
